name,slug,types,sprite_url
Trumbeak,trumbeak,"normal,flying",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/732.png
Tsareena,tsareena,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/763.png
Turtonator,turtonator,"fire,dragon",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/776.png
Turtwig,turtwig,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/387.png
Tympole,tympole,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/535.png
Tynamo,tynamo,electric,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/602.png
Type: Null,type-null,normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/772.png
Typhlosion,typhlosion,fire,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/157.png
Typhlosion,typhlosion-hisui,"fire,ghost",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10233.png
Tyranitar,tyranitar,"rock,dark",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/248.png
Tyranitar,tyranitar-mega,"rock,dark",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10049.png
Tyrantrum,tyrantrum,"rock,dragon",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/697.png
Tyrogue,tyrogue,fighting,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/236.png
Tyrunt,tyrunt,"rock,dragon",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/696.png
Umbreon,umbreon,dark,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/197.png
Unfezant,unfezant,"normal,flying",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/521.png
Unown,unown,psychic,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/201.png
Ursaluna,ursaluna,"ground,normal",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/901.png
Ursaluna,ursaluna-bloodmoon,"ground,normal",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10272.png
Ursaring,ursaring,normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/217.png
Urshifu,urshifu-rapid-strike,"fighting,water",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10191.png
Urshifu,urshifu-rapid-strike-gmax,"fighting,water",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10227.png
Urshifu,urshifu-single-strike,"fighting,dark",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/892.png
Urshifu,urshifu-single-strike-gmax,"fighting,dark",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10226.png
Uxie,uxie,psychic,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/480.png
Vanillish,vanillish,ice,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/583.png
Vanillite,vanillite,ice,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/582.png
Vanilluxe,vanilluxe,ice,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/584.png
Vaporeon,vaporeon,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/134.png
Varoom,varoom,"steel,poison",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/965.png
Veluza,veluza,"water,psychic",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/976.png
Venipede,venipede,"bug,poison",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/543.png
Venomoth,venomoth,"bug,poison",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/49.png
Venonat,venonat,"bug,poison",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/48.png
Venusaur,venusaur,"grass,poison",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/3.png
Venusaur,venusaur-gmax,"grass,poison",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10195.png
Venusaur,venusaur-mega,"grass,poison",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10033.png
Vespiquen,vespiquen,"bug,flying",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/416.png
Vibrava,vibrava,"ground,dragon",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/329.png
Victini,victini,"psychic,fire",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/494.png
Victreebel,victreebel,"grass,poison",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/71.png
Victreebel,victreebel-mega,"grass,poison",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10279.png
Vigoroth,vigoroth,normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/288.png
Vikavolt,vikavolt,"bug,electric",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/738.png
Vikavolt,vikavolt-totem,"bug,electric",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10122.png
Vileplume,vileplume,"grass,poison",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/45.png
Virizion,virizion,"grass,fighting",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/640.png
Vivillon,vivillon,"bug,flying",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/666.png
Volbeat,volbeat,bug,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/313.png
Volcanion,volcanion,"fire,water",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/721.png
Volcarona,volcarona,"bug,fire",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/637.png
Voltorb,voltorb,electric,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/100.png
Voltorb,voltorb-hisui,"electric,grass",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10231.png
Vullaby,vullaby,"dark,flying",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/629.png
Vulpix,vulpix,fire,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/37.png
Vulpix,vulpix-alola,ice,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10103.png
Wailmer,wailmer,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/320.png
Wailord,wailord,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/321.png
Walking Wake,walking-wake,"water,dragon",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1009.png
Walrein,walrein,"ice,water",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/365.png
Wartortle,wartortle,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/8.png
Watchog,watchog,normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/505.png
Wattrel,wattrel,"electric,flying",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/940.png
Weavile,weavile,"dark,ice",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/461.png
Weedle,weedle,"bug,poison",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/13.png
Weepinbell,weepinbell,"grass,poison",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/70.png
Weezing,weezing,poison,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/110.png
Weezing,weezing-galar,"poison,fairy",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10167.png
Whimsicott,whimsicott,"grass,fairy",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/547.png
Whirlipede,whirlipede,"bug,poison",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/544.png
Whiscash,whiscash,"water,ground",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/340.png
Whismur,whismur,normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/293.png
Wigglytuff,wigglytuff,"normal,fairy",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/40.png
Wiglett,wiglett,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/960.png
Wimpod,wimpod,"bug,water",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/767.png
Wingull,wingull,"water,flying",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/278.png
Wishiwashi,wishiwashi-school,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10127.png
Wishiwashi,wishiwashi-solo,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/746.png
Wo-Chien,wo-chien,"dark,grass",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1001.png
Wobbuffet,wobbuffet,psychic,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/202.png
Woobat,woobat,"psychic,flying",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/527.png
Wooloo,wooloo,normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/831.png
Wooper,wooper,"water,ground",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/194.png
Wooper,wooper-paldea,"poison,ground",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10253.png
Wormadam,wormadam-plant,"bug,grass",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/413.png
Wormadam,wormadam-sandy,"bug,ground",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10004.png
Wormadam,wormadam-trash,"bug,steel",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10005.png
Wugtrio,wugtrio,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/961.png
Wurmple,wurmple,bug,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/265.png
Wynaut,wynaut,psychic,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/360.png
Wyrdeer,wyrdeer,"normal,psychic",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/899.png
Xatu,xatu,"psychic,flying",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/178.png
Xerneas,xerneas,fairy,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/716.png
Xurkitree,xurkitree,electric,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/796.png
Yamask,yamask,ghost,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/562.png
Yamask,yamask-galar,"ground,ghost",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10179.png
Yamper,yamper,electric,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/835.png
Yanma,yanma,"bug,flying",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/193.png
Yanmega,yanmega,"bug,flying",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/469.png
Yungoos,yungoos,normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/734.png
Yveltal,yveltal,"dark,flying",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/717.png
Zacian,zacian,fairy,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/888.png
Zacian,zacian-crowned,"fairy,steel",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10188.png
Zamazenta,zamazenta,fighting,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/889.png
Zamazenta,zamazenta-crowned,"fighting,steel",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10189.png
Zangoose,zangoose,normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/335.png
Zapdos,zapdos,"electric,flying",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/145.png
Zapdos,zapdos-galar,"fighting,flying",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10170.png
Zarude,zarude,"dark,grass",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/893.png
Zarude,zarude-dada,"dark,grass",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10192.png
Zebstrika,zebstrika,electric,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/523.png
Zekrom,zekrom,"dragon,electric",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/644.png
Zeraora,zeraora,electric,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/807.png
Zeraora,zeraora-mega,electric,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10319.png
Zigzagoon,zigzagoon,normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/263.png
Zigzagoon,zigzagoon-galar,"dark,normal",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10174.png
Zoroark,zoroark,dark,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/571.png
Zoroark,zoroark-hisui,"normal,ghost",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10239.png
Zorua,zorua,dark,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/570.png
Zorua,zorua-hisui,"normal,ghost",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10238.png
Zubat,zubat,"poison,flying",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/41.png
Zweilous,zweilous,"dark,dragon",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/634.png
Zygarde,zygarde-10,"dragon,ground",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10181.png
Zygarde,zygarde-10-power-construct,"dragon,ground",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10118.png
Zygarde,zygarde-50,"dragon,ground",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/718.png
Zygarde,zygarde-50-power-construct,"dragon,ground",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10119.png
Zygarde,zygarde-complete,"dragon,ground",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10120.png
